Ticker,ClosingPrice,OpeningPrice,PriceChange,PercentChange,HourOfLastTrade,Suspicious
UXWV,66,74,8,-10.81081081,15,NO
DBZG,10,14,4,-28.57142857,11,NO
DH5J,27,24,-3,12.5,14,NO
OKIB,59,59,0,0,17,NO
3IP1,8,5,-3,60,14,NO
AO1H,2,8,6,-75,16,NO
0F2E,86,93,7,-7.52688172,14,NO
SWDN,3,7,4,-57.14285714,10,NO
11H1,88,94,6,-6.382978723,10,NO
R4NX,22,30,8,-26.66666667,10,NO
FFAU,8,7,-1,14.28571429,10,NO
OKIB,52,59,7,-11.86440678,17,NO
21FQ,29,42,13,-30.95238095,14,NO
3PMW,69,73,4,-5.479452055,17,NO
J1IP,65,68,3,-4.411764706,17,NO
VLDE,6,0,-6,Infinity,17,NO
XMSH,75,65,-10,15.38461538,15,NO
YVGA,71,73,2,-2.739726027,12,NO
UZBV,0,4,4,-100,17,NO
BRC2,7,18,11,-61.11111111,10,NO
BW5P,50,59,9,-15.25423729,11,NO
UYP5,0,2,2,-100,10,NO
Q3DH,85,92,7,-7.608695652,14,NO
EE0S,69,72,3,-4.166666667,13,NO
JM3Q,85,85,0,0,9,NO
UYP5,0,2,2,-100,12,NO
EE0S,68,72,4,-5.555555556,14,NO
5LCH,78,92,14,-15.2173913,11,NO
ALNY,80,91,11,-12.08791209,12,NO
Y0LZ,9,22,13,-59.09090909,12,NO
L3AP,42,46,4,-8.695652174,15,NO
C42A,92,96,4,-4.166666667,17,NO
S0PH,10,9,-1,11.11111111,10,NO
VZXG,0,3,3,-100,10,NO
2T0Y,11,11,0,0,10,NO
G3XP,30,52,22,-42.30769231,14,NO
1ZNS,2,24,22,-91.66666667,11,NO
VLDE,5,0,-5,Infinity,9,NO
B5YG,3,0,-3,Infinity,13,NO
R4NX,24,30,6,-20,14,NO
WK0Z,41,42,1,-2.380952381,12,NO
BEHY,101,98,-3,3.06122449,17,NO
3I10,65,55,-10,18.18181818,9,NO
C42A,87,96,9,-9.375,16,NO
ZUZ3,53,55,2,-3.636363636,15,NO
GHRC,76,82,6,-7.317073171,12,NO
UH1P,56,58,2,-3.448275862,16,NO
3PMW,64,73,9,-12.32876712,10,NO
AHDH,5,7,2,-28.57142857,11,NO
XX45,0,4,4,-100,11,NO
21FQ,30,42,12,-28.57142857,12,NO
QXY5,24,27,3,-11.11111111,12,NO
L3AP,42,46,4,-8.695652174,10,NO
LZCW,85,92,7,-7.608695652,11,NO
WSZR,40,27,-13,48.14814815,15,NO
ANNV,81,93,12,-12.90322581,13,NO
VSJV,85,84,-1,1.19047619,11,NO
JWUI,0,3,3,-100,14,NO
DQTM,39,50,11,-22,17,NO
AHDH,1,7,6,-85.71428571,17,NO
WK0Z,43,42,-1,2.380952381,12,NO
LOL4,47,47,0,0,13,NO
FFSE,43,56,13,-23.21428571,16,NO
3I10,64,55,-9,16.36363636,13,NO
XIQY,80,67,-13,19.40298507,17,NO
K2KI,0,12,12,-100,10,NO
DBZG,14,14,0,0,17,NO
V20F,36,53,17,-32.0754717,10,NO
4U0Z,40,51,11,-21.56862745,14,NO
21Y5,0,4,4,-100,15,NO
EE0S,67,72,5,-6.944444444,10,NO
W1A3,67,70,3,-4.285714286,17,NO
V20F,39,53,14,-26.41509434,14,NO
J1IP,67,68,1,-1.470588235,12,NO
1ROG,72,80,8,-10,15,NO
FFSE,47,56,9,-16.07142857,16,NO
NRRO,66,61,-5,8.196721311,14,NO
WSZR,39,27,-12,44.44444444,11,NO
WK0Z,39,42,3,-7.142857143,9,NO
VLDE,8,0,-8,Infinity,13,NO
DQTM,36,50,14,-28,17,NO
DH5J,28,24,-4,16.66666667,17,NO
NRRO,67,61,-6,9.836065574,14,NO
YCRV,63,70,7,-10,14,NO
XUDH,7,14,7,-50,16,NO
Y0LZ,11,22,11,-50,17,NO
YCRV,66,70,4,-5.714285714,16,NO
HXA2,10,11,1,-9.090909091,10,NO
XCCN,8,14,6,-42.85714286,16,NO
UBJP,46,59,13,-22.03389831,15,NO
5LCH,74,92,18,-19.56521739,17,NO
SUR1,44,27,-17,62.96296296,10,NO
BF0G,50,70,20,-28.57142857,13,NO
ALNY,84,91,7,-7.692307692,17,NO
R4NX,23,30,7,-23.33333333,17,NO
1ROG,71,80,9,-11.25,13,NO
R4NX,26,30,4,-13.33333333,13,NO
1PZ2,15,25,10,-40,14,NO
S0PH,9,9,0,0,11,NO
AXTV,7,6,-1,16.66666667,13,NO
DBWM,9,14,5,-35.71428571,15,NO
5T3E,27,34,7,-20.58823529,13,NO
SKGG,35,34,-1,2.941176471,10,NO
DBZG,9,14,5,-35.71428571,16,NO
KV5X,32,39,7,-17.94871795,15,NO
LJU5,0,11,11,-100,15,NO
GZUU,43,45,2,-4.444444444,17,NO
VLDE,6,0,-6,Infinity,11,NO
WTKH,97,99,2,-2.02020202,11,NO
DBZG,4,14,10,-71.42857143,17,NO
UNU4,0,18,18,-100,13,NO
ANNV,80,93,13,-13.97849462,12,NO
NRRO,69,61,-8,13.1147541,11,NO
UZBV,0,4,4,-100,9,NO
CU14,29,26,-3,11.53846154,17,NO
XIHC,68,71,3,-4.225352113,10,NO
HKPE,0,0,0,NaN,12,NO
MFHL,79,91,12,-13.18681319,12,NO
DBLL,103,98,-5,5.102040816,9,NO
3HLN,6,15,9,-60,17,NO
0AAH,49,49,0,0,15,NO
DH5J,23,24,1,-4.166666667,14,NO
GARC,44,46,2,-4.347826087,9,NO
UNU4,2,18,16,-88.88888889,15,NO
JEKQ,1,0,-1,Infinity,10,NO
HXA2,7,11,4,-36.36363636,17,NO
JQTM,44,60,16,-26.66666667,14,YES
JM3Q,83,85,2,-2.352941176,12,NO
YCRV,65,70,5,-7.142857143,14,NO
V20F,35,53,18,-33.96226415,12,YES
3I10,62,55,-7,12.72727273,16,NO
Q3DH,82,92,10,-10.86956522,9,NO
H3XQ,44,48,4,-8.333333333,12,NO
GSWR,8,10,2,-20,12,NO
FFAU,10,7,-3,42.85714286,14,NO
UH1P,54,58,4,-6.896551724,11,NO
HKPE,0,0,0,NaN,13,NO
AXTV,10,6,-4,66.66666667,14,NO
XIQY,84,67,-17,25.37313433,11,NO
UH1P,51,58,7,-12.06896552,9,NO
SUR1,42,27,-15,55.55555556,17,NO
BF0G,49,70,21,-30,15,NO
UXWV,66,74,8,-10.81081081,13,NO
3G3Y,8,0,-8,Infinity,13,NO
3PMW,67,73,6,-8.219178082,13,NO
OHBR,65,77,12,-15.58441558,15,NO
R4NX,26,30,4,-13.33333333,13,NO
0AAH,47,49,2,-4.081632653,16,NO
Y0LZ,10,22,12,-54.54545455,10,NO
2TRU,100,101,1,-0.99009901,17,NO
GHRC,79,82,3,-3.658536585,17,NO
DBZG,5,14,9,-64.28571429,10,NO
AO1H,5,8,3,-37.5,9,NO
21Y5,0,4,4,-100,14,NO
UUYC,9,11,2,-18.18181818,15,NO
AO1H,1,8,7,-87.5,11,NO
0U0B,41,54,13,-24.07407407,14,NO
HIRY,31,19,-12,63.15789474,17,NO
M5BI,23,14,-9,64.28571429,10,NO
YCRV,66,70,4,-5.714285714,17,NO
YVGA,71,73,2,-2.739726027,11,NO
3I10,57,55,-2,3.636363636,12,NO
VSJV,82,84,2,-2.380952381,15,NO
ALNY,80,91,11,-12.08791209,12,NO
AHDH,4,7,3,-42.85714286,17,NO
FX4F,55,56,1,-1.785714286,17,NO
UH1P,52,58,6,-10.34482759,13,NO
R4NX,24,30,6,-20,13,NO
HIRY,31,19,-12,63.15789474,11,NO
R4NX,25,30,5,-16.66666667,11,NO
UZBV,0,4,4,-100,17,NO
YVGA,72,73,1,-1.369863014,10,NO
3G3Y,5,0,-5,Infinity,15,NO
ZUZ3,50,55,5,-9.090909091,9,NO
AHDH,4,7,3,-42.85714286,11,NO
B5YG,2,0,-2,Infinity,10,NO
2T0Y,10,11,1,-9.090909091,13,NO
J1IP,71,68,-3,4.411764706,11,NO
LZCW,83,92,9,-9.782608696,13,NO
XIHC,66,71,5,-7.042253521,14,NO
0U0B,43,54,11,-20.37037037,15,NO
WK0Z,41,42,1,-2.380952381,12,NO
EE0S,70,72,2,-2.777777778,10,NO
CIAW,77,92,15,-16.30434783,9,NO
XX45,4,4,0,0,15,NO
REZR,76,69,-7,10.14492754,13,NO
JQTM,46,60,14,-23.33333333,15,NO
11H1,88,94,6,-6.382978723,9,NO
ALNY,79,91,12,-13.18681319,15,NO
UUYC,13,11,-2,18.18181818,10,NO
0KO1,13,11,-2,18.18181818,13,NO
0F2E,82,93,11,-11.82795699,11,NO
1ROG,70,80,10,-12.5,10,NO
OKIB,48,59,11,-18.6440678,11,NO
MFHL,83,91,8,-8.791208791,17,NO
XMSH,75,65,-10,15.38461538,15,NO
OKIB,49,59,10,-16.94915254,14,NO
3IP1,12,5,-7,140,10,NO
NRRO,72,61,-11,18.03278689,12,NO
1ZNS,1,24,23,-95.83333333,12,NO
11H1,87,94,7,-7.446808511,16,NO
3PMW,69,73,4,-5.479452055,16,NO
BEHY,100,98,-2,2.040816327,11,NO
QXY5,21,27,6,-22.22222222,13,NO
WTKH,93,99,6,-6.060606061,15,NO
GSWR,6,10,4,-40,13,NO
BRC2,6,18,12,-66.66666667,17,NO
GARC,36,46,10,-21.73913043,15,NO
UBJP,46,59,13,-22.03389831,12,NO
5T3E,30,34,4,-11.76470588,13,NO
BRC2,4,18,14,-77.77777778,14,NO
5LCH,78,92,14,-15.2173913,9,NO
1PZ2,14,25,11,-44,11,NO
NRRO,67,61,-6,9.836065574,10,NO
3G3Y,7,0,-7,Infinity,14,NO
0AAH,42,49,7,-14.28571429,13,NO
1PZ2,16,25,9,-36,11,NO
SWDN,3,7,4,-57.14285714,9,NO
3G3Y,11,0,-11,Infinity,15,NO
GZUU,47,45,-2,4.444444444,13,NO
GARC,40,46,6,-13.04347826,15,YES
VZXG,3,3,0,0,11,NO
YVGA,70,73,3,-4.109589041,12,NO
DBZG,4,14,10,-71.42857143,12,NO
JEKQ,1,0,-1,Infinity,11,NO
DH5J,25,24,-1,4.166666667,9,NO
DBZG,2,14,12,-85.71428571,9,NO
XCCN,3,14,11,-78.57142857,16,NO
FFSE,43,56,13,-23.21428571,15,NO
1PZ2,15,25,10,-40,10,NO
XIQY,87,67,-20,29.85074627,14,NO
DQTM,34,50,16,-32,14,NO
BEHY,100,98,-2,2.040816327,16,NO
OHBR,69,77,8,-10.38961039,9,NO
YVGA,68,73,5,-6.849315068,9,NO
LOL4,49,47,-2,4.255319149,12,NO
UYP5,0,2,2,-100,10,NO
V20F,39,53,14,-26.41509434,11,NO
J1IP,68,68,0,0,10,NO
C42A,84,96,12,-12.5,17,NO
ANNV,77,93,16,-17.20430108,10,NO
OKIB,47,59,12,-20.33898305,16,NO
R4NX,24,30,6,-20,17,NO
CU14,33,26,-7,26.92307692,11,NO
WK0Z,42,42,0,0,10,NO
JWUI,2,3,1,-33.33333333,9,NO
G3XP,29,52,23,-44.23076923,12,NO
HKPE,0,0,0,NaN,9,NO
DBZG,4,14,10,-71.42857143,15,NO
AO1H,4,8,4,-50,15,NO
SWDN,4,7,3,-42.85714286,15,NO
AXTV,9,6,-3,50,9,NO
XCCN,2,14,12,-85.71428571,9,NO
JWUI,1,3,2,-66.66666667,10,NO
UNU4,0,18,18,-100,11,NO
K2KI,0,12,12,-100,13,NO
BW5P,53,59,6,-10.16949153,17,NO
WK0Z,40,42,2,-4.761904762,9,NO
LJU5,0,11,11,-100,12,NO
QXY5,17,27,10,-37.03703704,17,NO
2T0Y,8,11,3,-27.27272727,9,NO
Y0LZ,8,22,14,-63.63636364,9,NO
JM3Q,78,85,7,-8.235294118,9,NO
DBWM,9,14,5,-35.71428571,12,NO
SWDN,0,7,7,-100,12,NO
3I10,55,55,0,0,11,NO
DBLL,105,98,-7,7.142857143,12,NO
LZCW,81,92,11,-11.95652174,17,NO
0F2E,86,93,7,-7.52688172,10,NO
GHRC,75,82,7,-8.536585366,11,NO
SKGG,33,34,1,-2.941176471,16,NO
JWUI,2,3,1,-33.33333333,12,NO
WSZR,35,27,-8,29.62962963,11,NO
L3AP,43,46,3,-6.52173913,17,NO
UXWV,62,74,12,-16.21621622,14,NO
0KO1,12,11,-1,9.090909091,13,NO
HKPE,0,0,0,NaN,11,NO
21FQ,31,42,11,-26.19047619,10,NO
SUR1,46,27,-19,70.37037037,11,NO
HXA2,2,11,9,-81.81818182,12,NO
VSJV,84,84,0,0,10,NO
1ZNS,4,24,20,-83.33333333,12,NO
REZR,77,69,-8,11.5942029,11,NO
S0PH,13,9,-4,44.44444444,11,NO
JWUI,0,3,3,-100,9,NO
H3XQ,47,48,1,-2.083333333,11,NO
WSZR,36,27,-9,33.33333333,13,NO
4U0Z,41,51,10,-19.60784314,11,NO
1ZNS,4,24,20,-83.33333333,10,NO
KV5X,36,39,3,-7.692307692,10,YES
5LCH,78,92,14,-15.2173913,15,NO
3IP1,14,5,-9,180,14,NO
VLDE,7,0,-7,Infinity,14,NO
W1A3,68,70,2,-2.857142857,16,NO
3HLN,5,15,10,-66.66666667,13,NO
3PMW,73,73,0,0,17,NO
HIRY,35,19,-16,84.21052632,13,YES
5LCH,82,92,10,-10.86956522,16,NO
GHRC,75,82,7,-8.536585366,10,NO
4U0Z,36,51,15,-29.41176471,10,NO
BW5P,51,59,8,-13.55932203,9,NO
XX45,7,4,-3,75,12,NO
XIQY,91,67,-24,35.82089552,14,NO
2TRU,96,101,5,-4.95049505,10,NO
11H1,82,94,12,-12.76595745,15,NO
FFSE,41,56,15,-26.78571429,13,NO
K2KI,0,12,12,-100,13,NO
1ZNS,5,24,19,-79.16666667,9,NO
XUDH,2,14,12,-85.71428571,9,NO
OHBR,64,77,13,-16.88311688,17,NO
1ZNS,0,24,24,-100,14,NO
3I10,57,55,-2,3.636363636,9,NO
OHBR,68,77,9,-11.68831169,14,NO
UZBV,0,4,4,-100,12,NO
LOL4,48,47,-1,2.127659574,17,NO
1PZ2,18,25,7,-28,13,NO
V20F,36,53,17,-32.0754717,11,NO
AHDH,5,7,2,-28.57142857,16,NO
DH5J,26,24,-2,8.333333333,14,NO
WSZR,36,27,-9,33.33333333,10,NO
REZR,76,69,-7,10.14492754,15,NO
JQTM,47,60,13,-21.66666667,17,NO
FX4F,52,56,4,-7.142857143,11,NO
Q3DH,79,92,13,-14.13043478,11,NO
SUR1,46,27,-19,70.37037037,16,NO
1PZ2,14,25,11,-44,10,NO
FFAU,5,7,2,-28.57142857,13,NO
BW5P,55,59,4,-6.779661017,12,NO
MFHL,78,91,13,-14.28571429,12,NO
HIRY,37,19,-18,94.73684211,12,NO
MFHL,83,91,8,-8.791208791,12,NO
0KO1,13,11,-2,18.18181818,16,NO
CIAW,77,92,15,-16.30434783,16,NO
REZR,73,69,-4,5.797101449,17,NO
UYP5,0,2,2,-100,9,NO
M5BI,23,14,-9,64.28571429,9,NO
Q3DH,74,92,18,-19.56521739,15,NO
J1IP,63,68,5,-7.352941176,11,NO
4U0Z,33,51,18,-35.29411765,12,NO
WSZR,38,27,-11,40.74074074,16,NO
XIQY,91,67,-24,35.82089552,12,NO
GZUU,43,45,2,-4.444444444,14,NO
YCRV,68,70,2,-2.857142857,10,NO
B5YG,4,0,-4,Infinity,14,NO
5LCH,81,92,11,-11.95652174,17,NO
SKGG,31,34,3,-8.823529412,15,NO
21FQ,30,42,12,-28.57142857,14,NO
1ROG,65,80,15,-18.75,12,NO
ZUZ3,54,55,1,-1.818181818,12,NO
0KO1,12,11,-1,9.090909091,12,NO
UH1P,51,58,7,-12.06896552,10,NO
UXWV,57,74,17,-22.97297297,10,NO
GSWR,5,10,5,-50,16,NO
XMSH,77,65,-12,18.46153846,11,NO
ALNY,76,91,15,-16.48351648,10,NO
YVGA,69,73,4,-5.479452055,12,NO
DBWM,9,14,5,-35.71428571,10,NO
UBJP,49,59,10,-16.94915254,12,NO
21Y5,3,4,1,-25,14,NO
DBZG,0,14,14,-100,11,NO
BF0G,53,70,17,-24.28571429,17,NO
3IP1,10,5,-5,100,12,NO
SWDN,3,7,4,-57.14285714,12,NO
VLDE,6,0,-6,Infinity,9,NO
BF0G,57,70,13,-18.57142857,9,NO
CU14,31,26,-5,19.23076923,13,NO
1ROG,67,80,13,-16.25,13,NO
XIQY,90,67,-23,34.32835821,10,NO
NRRO,62,61,-1,1.639344262,9,NO
0AAH,40,49,9,-18.36734694,14,NO
VLDE,6,0,-6,Infinity,13,NO
XX45,10,4,-6,150,15,NO
VSJV,79,84,5,-5.952380952,10,NO
MFHL,76,91,15,-16.48351648,10,NO
0U0B,47,54,7,-12.96296296,9,NO
5LCH,76,92,16,-17.39130435,9,NO
Y0LZ,7,22,15,-68.18181818,15,NO
0U0B,49,54,5,-9.259259259,16,NO
JEKQ,0,0,0,NaN,10,NO
BRC2,8,18,10,-55.55555556,10,NO
DQTM,33,50,17,-34,17,NO
GARC,33,46,13,-28.26086957,9,NO
3G3Y,9,0,-9,Infinity,11,NO
EE0S,70,72,2,-2.777777778,17,NO
OKIB,42,59,17,-28.81355932,11,YES
FFAU,1,7,6,-85.71428571,13,NO
MFHL,80,91,11,-12.08791209,16,NO
ANNV,81,93,12,-12.90322581,14,NO
SWDN,0,7,7,-100,16,NO
2TRU,95,101,6,-5.940594059,12,NO
OKIB,43,59,16,-27.11864407,16,NO
VZXG,5,3,-2,66.66666667,15,NO
WTKH,92,99,7,-7.070707071,11,NO
UUYC,12,11,-1,9.090909091,13,NO
UYP5,3,2,-1,50,16,NO
21FQ,32,42,10,-23.80952381,13,NO
1ROG,66,80,14,-17.5,14,NO
1PZ2,9,25,16,-64,17,NO
XIHC,62,71,9,-12.67605634,10,NO
YVGA,71,73,2,-2.739726027,17,NO
KV5X,39,39,0,0,16,NO
AO1H,8,8,0,0,14,NO
0U0B,45,54,9,-16.66666667,9,NO
L3AP,42,46,4,-8.695652174,16,NO
REZR,77,69,-8,11.5942029,16,NO
BW5P,51,59,8,-13.55932203,16,NO
3HLN,3,15,12,-80,15,NO
SUR1,44,27,-17,62.96296296,14,NO
YCRV,73,70,-3,4.285714286,13,NO
UNU4,4,18,14,-77.77777778,16,NO
HXA2,6,11,5,-45.45454545,10,NO
5T3E,29,34,5,-14.70588235,16,NO
0U0B,42,54,12,-22.22222222,11,NO
JWUI,6,3,-3,100,17,NO
DBZG,4,14,10,-71.42857143,13,NO
WK0Z,41,42,1,-2.380952381,13,NO
DH5J,27,24,-3,12.5,10,NO
YCRV,71,70,-1,1.428571429,12,NO
SKGG,29,34,5,-14.70588235,12,NO
HKPE,0,0,0,NaN,12,NO
JM3Q,77,85,8,-9.411764706,17,NO
KV5X,37,39,2,-5.128205128,10,NO
11H1,86,94,8,-8.510638298,15,NO
SKGG,26,34,8,-23.52941176,14,NO
AXTV,13,6,-7,116.6666667,9,NO
LJU5,1,11,10,-90.90909091,12,NO
W1A3,72,70,-2,2.857142857,10,NO
XCCN,0,14,14,-100,16,NO
M5BI,24,14,-10,71.42857143,12,NO
0F2E,89,93,4,-4.301075269,10,NO
B5YG,7,0,-7,Infinity,15,NO
DBWM,11,14,3,-21.42857143,12,NO
BEHY,104,98,-6,6.12244898,11,NO
4U0Z,34,51,17,-33.33333333,12,NO
XIQY,87,67,-20,29.85074627,9,NO
CIAW,78,92,14,-15.2173913,15,NO
JM3Q,78,85,7,-8.235294118,13,NO
UXWV,58,74,16,-21.62162162,12,NO
R4NX,24,30,6,-20,16,NO
5LCH,78,92,14,-15.2173913,16,NO
LZCW,85,92,7,-7.608695652,17,NO
MFHL,70,91,21,-23.07692308,13,NO
H3XQ,47,48,1,-2.083333333,16,NO
DBWM,15,14,-1,7.142857143,12,NO
C42A,84,96,12,-12.5,10,NO
DQTM,36,50,14,-28,14,NO
QXY5,14,27,13,-48.14814815,13,NO
G3XP,27,52,25,-48.07692308,15,NO
3PMW,72,73,1,-1.369863014,12,NO
B5YG,6,0,-6,Infinity,11,NO
MFHL,72,91,19,-20.87912088,16,NO
S0PH,13,9,-4,44.44444444,16,NO
DBLL,102,98,-4,4.081632653,11,NO
11H1,82,94,12,-12.76595745,14,NO
SWDN,0,7,7,-100,11,NO
BEHY,103,98,-5,5.102040816,16,NO
WTKH,94,99,5,-5.050505051,10,NO
HKPE,0,0,0,NaN,15,NO
SWDN,0,7,7,-100,17,NO
2T0Y,9,11,2,-18.18181818,15,NO
ANNV,81,93,12,-12.90322581,13,NO
LOL4,49,47,-2,4.255319149,9,NO
XUDH,0,14,14,-100,11,NO
SKGG,30,34,4,-11.76470588,17,NO
HIRY,37,19,-18,94.73684211,10,NO
ZUZ3,51,55,4,-7.272727273,17,NO
XIHC,64,71,7,-9.85915493,16,NO
GHRC,73,82,9,-10.97560976,16,NO
UYP5,7,2,-5,250,10,NO
S0PH,13,9,-4,44.44444444,13,NO
FFSE,43,56,13,-23.21428571,15,NO
M5BI,26,14,-12,85.71428571,9,NO
0F2E,92,93,1,-1.075268817,12,NO
FFAU,0,7,7,-100,9,NO
3I10,61,55,-6,10.90909091,11,NO
R4NX,21,30,9,-30,17,NO
UZBV,0,4,4,-100,16,NO
SWDN,0,7,7,-100,13,NO
0AAH,42,49,7,-14.28571429,10,NO
BRC2,10,18,8,-44.44444444,10,NO
21FQ,29,42,13,-30.95238095,10,NO
1ZNS,0,24,24,-100,17,NO
WSZR,39,27,-12,44.44444444,17,NO
UUYC,10,11,1,-9.090909091,9,NO
YVGA,72,73,1,-1.369863014,12,NO
SKGG,30,34,4,-11.76470588,14,NO
21Y5,1,4,3,-75,16,NO
VLDE,10,0,-10,Infinity,16,NO
AHDH,5,7,2,-28.57142857,14,NO
21FQ,28,42,14,-33.33333333,17,NO
HIRY,36,19,-17,89.47368421,14,NO
2T0Y,6,11,5,-45.45454545,14,NO
3G3Y,6,0,-6,Infinity,12,NO
OKIB,47,59,12,-20.33898305,11,NO
1PZ2,7,25,18,-72,14,NO
L3AP,46,46,0,0,12,NO
11H1,86,94,8,-8.510638298,11,NO
JEKQ,0,0,0,NaN,9,NO
V20F,31,53,22,-41.50943396,9,YES
LZCW,86,92,6,-6.52173913,17,NO
CIAW,78,92,14,-15.2173913,12,NO
5T3E,25,34,9,-26.47058824,15,NO
XMSH,73,65,-8,12.30769231,14,NO
KV5X,36,39,3,-7.692307692,9,NO
AO1H,8,8,0,0,11,NO
UBJP,44,59,15,-25.42372881,12,YES
OHBR,67,77,10,-12.98701299,14,NO
EE0S,70,72,2,-2.777777778,15,NO
ALNY,79,91,12,-13.18681319,17,NO
XIQY,88,67,-21,31.34328358,12,NO
CU14,30,26,-4,15.38461538,11,NO
SWDN,0,7,7,-100,10,NO
DBWM,14,14,0,0,12,NO
WTKH,90,99,9,-9.090909091,11,NO
2TRU,90,101,11,-10.89108911,17,NO
K2KI,0,12,12,-100,9,NO
CU14,32,26,-6,23.07692308,16,NO
ANNV,81,93,12,-12.90322581,15,NO
2TRU,87,101,14,-13.86138614,14,NO
REZR,74,69,-5,7.246376812,14,NO
GZUU,46,45,-1,2.222222222,15,NO
JM3Q,79,85,6,-7.058823529,13,NO
1PZ2,3,25,22,-88,14,NO
FX4F,53,56,3,-5.357142857,16,NO
JWUI,3,3,0,0,12,NO
HIRY,38,19,-19,100,11,NO
VZXG,0,3,3,-100,14,NO
DH5J,24,24,0,0,15,NO
JEKQ,0,0,0,NaN,9,NO
WTKH,88,99,11,-11.11111111,13,NO
C42A,82,96,14,-14.58333333,15,NO
UH1P,49,58,9,-15.51724138,17,NO
0F2E,96,93,-3,3.225806452,12,NO
YVGA,70,73,3,-4.109589041,11,NO
ANNV,78,93,15,-16.12903226,9,NO
3IP1,5,5,0,0,15,NO
K2KI,0,12,12,-100,12,NO
CU14,33,26,-7,26.92307692,17,NO
GARC,31,46,15,-32.60869565,13,NO
FFSE,41,56,15,-26.78571429,13,NO
WK0Z,37,42,5,-11.9047619,14,NO
CIAW,73,92,19,-20.65217391,9,NO
ANNV,79,93,14,-15.05376344,14,NO
XX45,13,4,-9,225,12,NO
NRRO,60,61,1,-1.639344262,12,NO
2TRU,91,101,10,-9.900990099,16,NO
J1IP,66,68,2,-2.941176471,16,NO
BF0G,59,70,11,-15.71428571,11,NO
JEKQ,3,0,-3,Infinity,9,NO
VSJV,76,84,8,-9.523809524,11,NO
QXY5,17,27,10,-37.03703704,12,NO
SUR1,45,27,-18,66.66666667,17,NO
JQTM,47,60,13,-21.66666667,10,NO
AXTV,17,6,-11,183.3333333,15,NO
UNU4,7,18,11,-61.11111111,13,NO
DBZG,0,14,14,-100,12,NO
BW5P,55,59,4,-6.779661017,9,NO
VZXG,0,3,3,-100,13,NO
XMSH,68,65,-3,4.615384615,12,NO
CU14,30,26,-4,15.38461538,12,NO
JEKQ,1,0,-1,Infinity,14,NO
R4NX,20,30,10,-33.33333333,9,NO
21FQ,32,42,10,-23.80952381,17,NO
AO1H,10,8,-2,25,17,NO
UBJP,40,59,19,-32.20338983,15,NO
0KO1,9,11,2,-18.18181818,13,NO
YCRV,69,70,1,-1.428571429,15,NO
XCCN,3,14,11,-78.57142857,16,NO
ANNV,80,93,13,-13.97849462,11,NO
VLDE,12,0,-12,Infinity,9,NO
Q3DH,73,92,19,-20.65217391,14,NO
1ZNS,0,24,24,-100,13,NO
DQTM,40,50,10,-20,15,YES
1ROG,67,80,13,-16.25,12,NO
M5BI,26,14,-12,85.71428571,15,NO
2TRU,95,101,6,-5.940594059,12,NO
DQTM,44,50,6,-12,14,NO
HXA2,6,11,5,-45.45454545,9,NO
2TRU,89,101,12,-11.88118812,11,NO
1PZ2,2,25,23,-92,10,NO
XIHC,66,71,5,-7.042253521,16,NO
UUYC,9,11,2,-18.18181818,13,NO
5LCH,79,92,13,-14.13043478,17,NO
Y0LZ,7,22,15,-68.18181818,11,NO
ALNY,82,91,9,-9.89010989,15,NO
H3XQ,43,48,5,-10.41666667,10,NO
GSWR,7,10,3,-30,16,NO
BF0G,56,70,14,-20,14,NO
UNU4,6,18,12,-66.66666667,9,NO
XUDH,0,14,14,-100,9,NO
2T0Y,3,11,8,-72.72727273,9,NO
21FQ,34,42,8,-19.04761905,13,NO
4U0Z,37,51,14,-27.45098039,13,NO
11H1,88,94,6,-6.382978723,13,NO
MFHL,67,91,24,-26.37362637,12,NO
WSZR,43,27,-16,59.25925926,14,YES
G3XP,24,52,28,-53.84615385,15,NO
BF0G,56,70,14,-20,10,NO
UNU4,11,18,7,-38.88888889,16,NO
21FQ,33,42,9,-21.42857143,11,NO
BRC2,12,18,6,-33.33333333,11,NO
3I10,62,55,-7,12.72727273,17,NO
DQTM,39,50,11,-22,15,YES
0AAH,44,49,5,-10.20408163,9,NO
HKPE,0,0,0,NaN,13,NO
3HLN,7,15,8,-53.33333333,14,NO
REZR,70,69,-1,1.449275362,13,NO
WTKH,87,99,12,-12.12121212,12,NO
S0PH,16,9,-7,77.77777778,17,NO
0F2E,97,93,-4,4.301075269,11,NO
DBZG,2,14,12,-85.71428571,11,NO
BF0G,60,70,10,-14.28571429,10,NO
OKIB,44,59,15,-25.42372881,10,NO
4U0Z,34,51,17,-33.33333333,13,NO
YVGA,65,73,8,-10.95890411,11,NO
VSJV,77,84,7,-8.333333333,12,NO
UZBV,0,4,4,-100,11,NO
0U0B,43,54,11,-20.37037037,15,NO
OHBR,71,77,6,-7.792207792,16,NO
0F2E,100,93,-7,7.52688172,10,NO
BRC2,8,18,10,-55.55555556,10,NO
WSZR,39,27,-12,44.44444444,17,NO
3PMW,71,73,2,-2.739726027,10,NO
Q3DH,68,92,24,-26.08695652,15,NO
LJU5,0,11,11,-100,11,NO
G3XP,28,52,24,-46.15384615,17,NO
LZCW,83,92,9,-9.782608696,10,NO
DBLL,99,98,-1,1.020408163,16,NO
0KO1,7,11,4,-36.36363636,17,NO
